"path","tracked","ignored","category","required_for_package","required_for_tests","required_for_documentation","generated","reproducible","contains_operational_data","contains_local_path","duplicate_group","decision","destination","deletion_requires_approval","evidence","notes"
"docs/handbook/site_libs/quarto-search/autocomplete.umd.js",FALSE,TRUE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"","review","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as docs; path/type does not establish generated output","Insufficient evidence for an irreversible classification."
"docs/handbook/site_libs/quarto-search/fuse.min.js",FALSE,TRUE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"","review","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as docs; path/type does not establish generated output","Insufficient evidence for an irreversible classification."
"docs/handbook/site_libs/quarto-search/quarto-search.js",FALSE,TRUE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"","review","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as docs; path/type does not establish generated output","Insufficient evidence for an irreversible classification."
"docs/handbook/styles.css",FALSE,TRUE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","review","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as docs; path/type does not establish generated output","Insufficient evidence for an irreversible classification."
"docs/roadmap/audit-0.2.0/01-file-inventory.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/02-function-inventory.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/03-public-api-current.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/04-public-api-proposed.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/05-api-transition.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/06-test-map.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/07-documentation-map.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/08-artifact-audit.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/09-function-dependencies.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/10-module-map.csv",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/generate-audit.R",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/oceancube-0.2.0-audit.Rmd",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/audit-0.2.0/README.md",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"docs/roadmap/oceancube-v0.2.0-scope.Rmd",TRUE,FALSE,"docs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as docs; path/type does not establish generated output",""
"handbook/.gitignore",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:.gitignore","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/cites/index.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:index","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/01-introduction.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:01-introduction.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/02-mental-model.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:02-mental-model.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/03-ocean-cube-object.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:03-ocean-cube-object.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/04-data-access.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:04-data-access.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/05-selection-extraction.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:05-selection-extraction.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/06-masks.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:06-masks.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/07-temporal-climatology.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:07-temporal-climatology.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/08-grid-geometry.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:08-grid-geometry.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/09-function-reference.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:09-function-reference.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/10-workflows.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:10-workflows.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/11-spatind-boundary.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:11-spatind-boundary.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/12-git-release-workflow.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:12-git-release-workflow.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/13-troubleshooting.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:13-troubleshooting.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/14-cheat-sheet.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:14-cheat-sheet.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/idx/index.qmd.json",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:index.qmd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/project-cache/deno-kv-file",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:deno-kv-file","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/project-cache/ea923d2918fa5ac1356929d4c5346f29",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:ea923d2918fa5ac1356929d4c5346f29","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/2c139035",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:2c139035","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/3528c34b",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:3528c34b","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/35d951ff",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:35d951ff","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/36d2335e",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:36d2335e","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/5036bcb9",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:5036bcb9","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/72487038",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:72487038","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/79e298d8",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:79e298d8","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/863e3a40",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:863e3a40","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/8d2f9cbd",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:8d2f9cbd","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/9acb3e3f",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:9acb3e3f","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/cd2014cf",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cd2014cf","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/f09e3144",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:f09e3144","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/f3778ed4",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:f3778ed4","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/f71df164",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:f71df164","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/fa742116",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:fa742116","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/.quarto/xref/INDEX",FALSE,TRUE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:INDEX","retain","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as handbook; path/type does not establish generated output",""
"handbook/_quarto.yml",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"handbook:_quarto","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/01-introduction.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:01-introduction","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/02-mental-model.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:02-mental-model","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/03-ocean-cube-object.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:03-ocean-cube-object","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/04-data-access.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:04-data-access","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/05-selection-extraction.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:05-selection-extraction","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/06-masks.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:06-masks","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/07-temporal-climatology.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:07-temporal-climatology","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/08-grid-geometry.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:08-grid-geometry","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/09-function-reference.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:09-function-reference","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/10-workflows.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:10-workflows","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/11-spatind-boundary.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:11-spatind-boundary","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/12-git-release-workflow.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:12-git-release-workflow","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/13-troubleshooting.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:13-troubleshooting","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/14-cheat-sheet.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:14-cheat-sheet","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/annual_index.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:annual_index","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/anom_diff.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:anom_diff","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/anom_z.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:anom_z","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/clim_day.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:clim_day","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/clim_month.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:clim_month","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cm_connect.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cm_connect","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cm_setup.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cm_setup","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/coast_dist.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:coast_dist","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/crop_stock.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:crop_stock","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_cell_area.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_cell_area","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_cell_volume.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_cell_volume","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_collect.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_collect","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_crop.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_crop","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_extract.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_extract","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_layer_thickness.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_layer_thickness","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_mask.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_mask","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_polygon_weights.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_polygon_weights","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_slice.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_slice","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/cube_transect.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:cube_transect","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/download_nc.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:download_nc","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/layer_mean.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:layer_mean","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/link_events.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:link_events","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/ocean_cube.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:ocean_cube","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/read_nc.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:read_nc","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
