"path","tracked","ignored","generated","reproducible","required_for_package","required_for_tests","contains_local_path","contains_credentials","contains_large_data","recommended_action","evidence","notes"
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/cube_extract.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4541","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/cube_layer_thickness.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1083","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/cube_mask.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3838","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/cube_polygon_weights.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2264","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/cube_slice.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3210","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/cube_transect.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4791","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/download_nc.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1322","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/layer_mean.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=575","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/link_events.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1740","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/ocean_cube.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4168","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/read_nc.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=935","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/signal_noise.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=587","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/stock_mask.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=667","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/man/to_month.Rd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=448","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/NAMESPACE",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=metadata; size_bytes=729","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/NEWS.md",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=documentation; size_bytes=1710","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/annual_index.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2204","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/anom_diff.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4456","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/backend-index.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4709","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/backend-memory.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=14104","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/backend-netcdf.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=48773","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/clim_day.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4595","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/clim_month.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2024","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/cm_setup.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2382","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/coast_dist.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1319","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/cube_collect.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3012","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/cube_crop.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=15305","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/cube_extract.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=16982","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/cube_grid_geometry.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=15205","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/cube_mask.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=19656","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/cube_polygon_weights.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=11842","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/cube_slice.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=20032","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/cube_transect.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=20123","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/download_nc.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3417","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/layer_mean.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2086","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/link_events.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=5559","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/ocean_cube.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=8069","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/read_nc.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4118","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/stock_mask.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3420","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/to_month.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1216","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/R/utils-internal.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=13171","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/README.md",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=documentation; size_bytes=4365","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=62","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/helper-architecture.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2177","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/helper-baseline-cube.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1614","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/helper-geometry.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=519","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/helper-netcdf-backend.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=8532","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-backend-memory.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=11296","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-backend-netcdf-descriptor.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=18807","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-backend-netcdf-noncontiguous.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=11161","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-backend-netcdf-read-block.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=18634","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-clim-anom.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1091","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-collect.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=7691","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-crop.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=24655","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-extract.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=30034","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-grid-geometry.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=8928","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-mask.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=11424","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-polygon-weights.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=12663","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-slice.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=23659","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-transect.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=10435","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-daily-link.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1547","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-layer-time-mask.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1451","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-no-direct-data-access.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1984","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-ocean-cube-baseline.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3725","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-ocean-cube-contract.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=10758","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-ocean-cube.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=836","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-package-boundary-spatind.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1631","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-read-nc-baseline.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3587","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-refactor-coast-dist-backend.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=9789","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-refactor-layer-annual-backend.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=11100","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-refactor-link-events-backend.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=17904","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-refactor-temporal-backend.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=11592","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-release-contract.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4711","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-scientific-baseline.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4734","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/vignettes/get-started.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=760","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/vignettes/oceancube-architecture.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2615","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/vignettes/oceancube-geometry-weights.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2281","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/vignettes/oceancube-handbook.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=858","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00_pkg_src/oceancube/vignettes/oceancube-introduction.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3510","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00check.log",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2612","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
