"topic","function_name","source_type","source_file","canonical_candidate","duplicate_group","current","roadmap_relevance","recommended_action","notes"
"backend-support","layer_mean","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:layer_mean",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","link_events","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","ocean_cube","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","read_nc","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","signal_noise","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:signal_noise",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","stock_mask","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","to_month","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:to_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","annual_index","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:annual_index",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","anom_diff","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","anom_z","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","clim_day","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","clim_month","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cm_connect","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cm_connect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cm_setup","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cm_setup",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","coast_dist","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:coast_dist",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","crop_stock","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:crop_stock",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_cell_area","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_cell_volume","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_collect","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_crop","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_extract","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_layer_thickness","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_mask","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_polygon_weights","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_slice","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","cube_transect","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","download_nc","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:download_nc",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","layer_mean","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:layer_mean",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","link_events","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","ocean_cube","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","read_nc","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","signal_noise","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:signal_noise",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","stock_mask","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"dimension-effects","to_month","handbook","handbook/tables/dimension-effects.csv","handbook QMD/Rmd for extended user guidance","function:to_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","annual_index","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:annual_index",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","anom_diff","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","anom_z","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","clim_day","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","clim_month","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cm_connect","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cm_connect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cm_setup","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cm_setup",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","coast_dist","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:coast_dist",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","crop_stock","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:crop_stock",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_cell_area","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_cell_volume","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_collect","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_crop","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_extract","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_layer_thickness","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_mask","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_polygon_weights","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_slice","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","cube_transect","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","download_nc","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:download_nc",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","layer_mean","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:layer_mean",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","link_events","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","ocean_cube","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","read_nc","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","signal_noise","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:signal_noise",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","stock_mask","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"function-connections","to_month","handbook","handbook/tables/function-connections.csv","handbook QMD/Rmd for extended user guidance","function:to_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","annual_index","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:annual_index",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","anom_diff","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","anom_z","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","clim_day","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","clim_month","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cm_connect","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cm_connect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cm_setup","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cm_setup",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","coast_dist","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:coast_dist",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","crop_stock","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:crop_stock",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_cell_area","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_cell_volume","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_collect","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_crop","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_extract","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_layer_thickness","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_mask","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_polygon_weights","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_slice","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","cube_transect","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","download_nc","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:download_nc",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","layer_mean","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:layer_mean",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","link_events","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","ocean_cube","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","read_nc","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","signal_noise","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:signal_noise",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","stock_mask","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"public-api","to_month","handbook","handbook/tables/public-api.csv","handbook QMD/Rmd for extended user guidance","function:to_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend_memory","ocean_cube","inst-example","inst/examples/backend_memory.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend_netcdf_descriptor","ocean_cube","inst-example","inst/examples/backend_netcdf_descriptor.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend_netcdf_read_block","ocean_cube","inst-example","inst/examples/backend_netcdf_read_block.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"baseline_ocean_cube","anom_diff","inst-example","inst/examples/baseline_ocean_cube.R","executable example source","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"baseline_ocean_cube","clim_month","inst-example","inst/examples/baseline_ocean_cube.R","executable example source","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"baseline_ocean_cube","link_events","inst-example","inst/examples/baseline_ocean_cube.R","executable example source","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"baseline_ocean_cube","ocean_cube","inst-example","inst/examples/baseline_ocean_cube.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","cube_crop","inst-example","inst/examples/cube_crop.R","executable example source","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","cube_slice","inst-example","inst/examples/cube_crop.R","executable example source","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","ocean_cube","inst-example","inst/examples/cube_crop.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","stock_mask","inst-example","inst/examples/cube_crop.R","executable example source","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","cube_extract","inst-example","inst/examples/cube_extract.R","executable example source","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","cube_slice","inst-example","inst/examples/cube_extract.R","executable example source","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","link_events","inst-example","inst/examples/cube_extract.R","executable example source","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","ocean_cube","inst-example","inst/examples/cube_extract.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_geometry_weights","cube_cell_area","inst-example","inst/examples/cube_geometry_weights.R","executable example source","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_geometry_weights","cube_cell_volume","inst-example","inst/examples/cube_geometry_weights.R","executable example source","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_geometry_weights","cube_layer_thickness","inst-example","inst/examples/cube_geometry_weights.R","executable example source","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_geometry_weights","cube_polygon_weights","inst-example","inst/examples/cube_geometry_weights.R","executable example source","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_geometry_weights","ocean_cube","inst-example","inst/examples/cube_geometry_weights.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","cube_mask","inst-example","inst/examples/cube_mask.R","executable example source","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","ocean_cube","inst-example","inst/examples/cube_mask.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","stock_mask","inst-example","inst/examples/cube_mask.R","executable example source","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"cube_slice","cube_slice","inst-example","inst/examples/cube_slice.R","executable example source","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_slice","ocean_cube","inst-example","inst/examples/cube_slice.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","cube_collect","inst-example","inst/examples/cube_transect.R","executable example source","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","cube_transect","inst-example","inst/examples/cube_transect.R","executable example source","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","ocean_cube","inst-example","inst/examples/cube_transect.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"noncontiguous_collect","cube_collect","inst-example","inst/examples/noncontiguous_collect.R","executable example source","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"ocean_cube_contract","ocean_cube","inst-example","inst/examples/ocean_cube_contract.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook-workflow","","inst-example","inst/examples/oceancube-handbook-workflow.R","executable example source","topic:oceancube-handbook-workflow",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_coast_dist_backend","coast_dist","inst-example","inst/examples/refactor_coast_dist_backend.R","executable example source","function:coast_dist",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_coast_dist_backend","ocean_cube","inst-example","inst/examples/refactor_coast_dist_backend.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_layer_annual_backend","annual_index","inst-example","inst/examples/refactor_layer_annual_backend.R","executable example source","function:annual_index",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_layer_annual_backend","layer_mean","inst-example","inst/examples/refactor_layer_annual_backend.R","executable example source","function:layer_mean",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_layer_annual_backend","ocean_cube","inst-example","inst/examples/refactor_layer_annual_backend.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_link_events_backend","link_events","inst-example","inst/examples/refactor_link_events_backend.R","executable example source","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_link_events_backend","ocean_cube","inst-example","inst/examples/refactor_link_events_backend.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_temporal_backend","anom_diff","inst-example","inst/examples/refactor_temporal_backend.R","executable example source","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_temporal_backend","anom_z","inst-example","inst/examples/refactor_temporal_backend.R","executable example source","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_temporal_backend","clim_month","inst-example","inst/examples/refactor_temporal_backend.R","executable example source","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_temporal_backend","ocean_cube","inst-example","inst/examples/refactor_temporal_backend.R","executable example source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_temporal_backend","signal_noise","inst-example","inst/examples/refactor_temporal_backend.R","executable example source","function:signal_noise",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"refactor_temporal_backend","to_month","inst-example","inst/examples/refactor_temporal_backend.R","executable example source","function:to_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"annual_index","annual_index","man","man/annual_index.Rd","roxygen comments in R source","function:annual_index",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"annual_index","ocean_cube","man","man/annual_index.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"anom_diff","anom_diff","man","man/anom_diff.Rd","roxygen comments in R source","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"anom_diff","clim_day","man","man/anom_diff.Rd","roxygen comments in R source","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"anom_diff","clim_month","man","man/anom_diff.Rd","roxygen comments in R source","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"anom_diff","ocean_cube","man","man/anom_diff.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"anom_z","anom_z","man","man/anom_z.Rd","roxygen comments in R source","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"anom_z","clim_day","man","man/anom_z.Rd","roxygen comments in R source","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"anom_z","clim_month","man","man/anom_z.Rd","roxygen comments in R source","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"anom_z","ocean_cube","man","man/anom_z.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"clim_day","clim_day","man","man/clim_day.Rd","roxygen comments in R source","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"clim_day","ocean_cube","man","man/clim_day.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"clim_month","clim_month","man","man/clim_month.Rd","roxygen comments in R source","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"clim_month","ocean_cube","man","man/clim_month.Rd","roxygen comments in R source","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cm_connect","cm_connect","man","man/cm_connect.Rd","roxygen comments in R source","function:cm_connect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cm_setup","cm_setup","man","man/cm_setup.Rd","roxygen comments in R source","function:cm_setup",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
