"path","name","extension","directory","size_bytes","tracked","ignored","file_type","role","generated","source_of_truth","possible_duplicate","possible_obsolete","evidence","recommended_action","notes"
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/helper-architecture.R","helper-architecture.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",2086,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/helper-baseline-cube.R","helper-baseline-cube.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",1544,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/helper-geometry.R","helper-geometry.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",502,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/helper-netcdf-backend.R","helper-netcdf-backend.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",8204,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-backend-memory.R","test-backend-memory.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",10966,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-backend-netcdf-descriptor.R","test-backend-netcdf-descriptor.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",18223,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-backend-netcdf-noncontiguous.R","test-backend-netcdf-noncontiguous.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",10764,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-backend-netcdf-read-block.R","test-backend-netcdf-read-block.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",17998,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-clim-anom.R","test-clim-anom.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",1091,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-cube-collect.R","test-cube-collect.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",7458,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-cube-crop.R","test-cube-crop.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",23828,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-cube-extract.R","test-cube-extract.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",29027,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-cube-grid-geometry.R","test-cube-grid-geometry.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",8641,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-cube-mask.R","test-cube-mask.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",11117,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-cube-polygon-weights.R","test-cube-polygon-weights.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",12292,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-cube-slice.R","test-cube-slice.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",22898,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-cube-transect.R","test-cube-transect.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",10124,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-daily-link.R","test-daily-link.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",1500,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-layer-time-mask.R","test-layer-time-mask.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",1451,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-no-direct-data-access.R","test-no-direct-data-access.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",1912,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-ocean-cube-baseline.R","test-ocean-cube-baseline.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",3603,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-ocean-cube-contract.R","test-ocean-cube-contract.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",10419,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-ocean-cube.R","test-ocean-cube.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",836,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-package-boundary-spatind.R","test-package-boundary-spatind.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",1584,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-read-nc-baseline.R","test-read-nc-baseline.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",3478,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-refactor-coast-dist-backend.R","test-refactor-coast-dist-backend.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",9486,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-refactor-layer-annual-backend.R","test-refactor-layer-annual-backend.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",10782,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-refactor-link-events-backend.R","test-refactor-link-events-backend.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",17309,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-refactor-temporal-backend.R","test-refactor-temporal-backend.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",11299,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-release-contract.R","test-release-contract.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",4608,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat/test-scientific-baseline.R","test-scientific-baseline.R",".R","artifacts/h26-consolidation/dev-check/oceancube.Rcheck/tests/testthat",4598,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h26-consolidation/generate-handbook.R","generate-handbook.R",".R","artifacts/h26-consolidation",25777,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/git-credential-request.txt","git-credential-request.txt",".txt","artifacts/h26-consolidation",32,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/architecture/oceancube-spatind-boundary.md","oceancube-spatind-boundary.md",".md","artifacts/h26-consolidation/handbook-library/oceancube/architecture",5299,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/CITATION","CITATION","","artifacts/h26-consolidation/handbook-library/oceancube",116,FALSE,TRUE,"metadata","package or release metadata",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/DESCRIPTION","DESCRIPTION","","artifacts/h26-consolidation/handbook-library/oceancube",1298,FALSE,TRUE,"metadata","package or release metadata",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/get-started.html","get-started.html",".html","artifacts/h26-consolidation/handbook-library/oceancube/doc",11230,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/get-started.R","get-started.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/doc",341,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/get-started.Rmd","get-started.Rmd",".Rmd","artifacts/h26-consolidation/handbook-library/oceancube/doc",737,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/index.html","index.html",".html","artifacts/h26-consolidation/handbook-library/oceancube/doc",3354,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/oceancube-architecture.html","oceancube-architecture.html",".html","artifacts/h26-consolidation/handbook-library/oceancube/doc",13532,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/oceancube-architecture.R","oceancube-architecture.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/doc",369,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/oceancube-architecture.Rmd","oceancube-architecture.Rmd",".Rmd","artifacts/h26-consolidation/handbook-library/oceancube/doc",2553,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/oceancube-geometry-weights.html","oceancube-geometry-weights.html",".html","artifacts/h26-consolidation/handbook-library/oceancube/doc",23626,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/oceancube-geometry-weights.R","oceancube-geometry-weights.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/doc",1279,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/oceancube-geometry-weights.Rmd","oceancube-geometry-weights.Rmd",".Rmd","artifacts/h26-consolidation/handbook-library/oceancube/doc",2215,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/oceancube-introduction.html","oceancube-introduction.html",".html","artifacts/h26-consolidation/handbook-library/oceancube/doc",24863,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/oceancube-introduction.R","oceancube-introduction.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/doc",1818,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/doc/oceancube-introduction.Rmd","oceancube-introduction.Rmd",".Rmd","artifacts/h26-consolidation/handbook-library/oceancube/doc",3404,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/backend_memory.R","backend_memory.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",3995,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/backend_netcdf_descriptor.R","backend_netcdf_descriptor.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",5112,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/backend_netcdf_read_block.R","backend_netcdf_read_block.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",6686,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/baseline_ocean_cube.R","baseline_ocean_cube.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",3704,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/cube_crop.R","cube_crop.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",8540,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/cube_extract.R","cube_extract.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",7836,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/cube_geometry_weights.R","cube_geometry_weights.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",4084,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/cube_mask.R","cube_mask.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",6852,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/cube_slice.R","cube_slice.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",6283,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/cube_transect.R","cube_transect.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",7793,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/noncontiguous_collect.R","noncontiguous_collect.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",3913,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/ocean_cube_contract.R","ocean_cube_contract.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",4027,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/refactor_coast_dist_backend.R","refactor_coast_dist_backend.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",4008,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/refactor_layer_annual_backend.R","refactor_layer_annual_backend.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",3656,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/refactor_link_events_backend.R","refactor_link_events_backend.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",5629,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/examples/refactor_temporal_backend.R","refactor_temporal_backend.R",".R","artifacts/h26-consolidation/handbook-library/oceancube/examples",4304,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/help/aliases.rds","aliases.rds",".rds","artifacts/h26-consolidation/handbook-library/oceancube/help",310,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/help/AnIndex","AnIndex","","artifacts/h26-consolidation/handbook-library/oceancube/help",675,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/help/oceancube.rdb","oceancube.rdb",".rdb","artifacts/h26-consolidation/handbook-library/oceancube/help",71795,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/help/oceancube.rdx","oceancube.rdx",".rdx","artifacts/h26-consolidation/handbook-library/oceancube/help",776,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/help/paths.rds","paths.rds",".rds","artifacts/h26-consolidation/handbook-library/oceancube/help",422,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/html/00Index.html","00Index.html",".html","artifacts/h26-consolidation/handbook-library/oceancube/html",4894,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/html/R.css","R.css",".css","artifacts/h26-consolidation/handbook-library/oceancube/html",1844,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/INDEX","INDEX","","artifacts/h26-consolidation/handbook-library/oceancube",2119,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h26-consolidation/handbook-library/oceancube/LICENSE","LICENSE","","artifacts/h26-consolidation/handbook-library/oceancube",50,FALSE,TRUE,"metadata","package or release metadata",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
